id,age,income,tenure,district,profit_99,online_99,billpay_99,profit_00,online_00,billpay_00
8501,7,1,12.66,1200,106,0,0,218,0,0
8502,6,2,19.25,1200,326,0,0,367,0,0
8503,4,7,7.75,1200,292,0,0,,,
8504,,,9.5,1200,265,0,0,,,
8505,5,6,1.41,1200,34,0,0,-24,0,0
8506,4,5,3.83,1100,-3,0,0,43,0,0
8507,3,9,10.16,1200,228,0,0,407,0,0
8508,5,2,1.58,1200,41,0,0,,,
8509,,,2.66,1100,95,0,0,,,
8510,2,6,5.66,1200,-108,0,0,-95,1,0
8511,,,4.66,1200,-7,0,0,-5,0,0
8512,6,7,2.75,1200,115,0,0,102,0,0
8513,4,5,24.08,1200,-20,0,0,-34,0,0
8514,,,14.5,1200,253,0,0,-52,0,0
8515,4,2,1.91,1300,-28,0,0,-29,0,0
8516,4,4,6.66,1200,-102,0,0,-25,0,0
8517,4,,8.91,1100,-15,0,0,-6,0,0
8518,2,8,5.91,1200,-53,0,0,-74,0,0
8519,3,9,9.66,1200,87,0,0,256,0,0
8520,,,10.75,1100,312,0,0,277,0,0
8521,,,0.91,1200,-33,0,0,-42,0,0
8522,7,3,12.83,1200,-11,0,0,-19,0,0
8523,6,6,0.5,1200,-6,0,0,3,0,0
8524,,,37.33,1300,-120,0,0,56,0,0
8525,,,1.33,1200,75,1,0,153,1,0
8526,2,7,7.5,1200,68,0,0,60,0,0
8527,5,3,17.75,1200,60,0,0,159,0,0
8528,1,6,5.41,1200,229,0,0,812,0,0
8529,,,2.66,1100,1,0,0,2,0,0
8530,3,5,14.91,1200,259,1,0,685,1,0
8531,,,1.08,1300,-44,0,0,,,
8532,4,6,12.08,1200,681,0,0,408,0,0
8533,7,5,26.58,1100,-30,0,0,-37,0,0
8534,2,3,3.66,1200,-35,0,0,9,0,0
8535,3,6,0.58,1200,-43,0,0,-12,0,0
8536,4,4,4.91,1300,104,0,0,187,0,0
8537,6,3,12.58,1200,-89,0,0,,,
8538,,,7.08,1200,65,0,0,69,0,0
8539,2,6,1.08,1100,-24,0,0,,,
8540,7,,5.16,1200,275,0,0,392,0,0
8541,2,6,2.25,1200,-3,0,0,-33,0,0
8542,3,6,6,1200,247,0,0,,,
8543,,3,6.25,1200,43,0,0,-20,0,0
8544,3,9,16.08,1200,363,1,0,103,1,0
8545,3,9,3.08,1200,307,0,0,,,
8546,,,10.75,1200,22,0,0,-42,0,0
8547,3,7,16.25,1200,-112,0,0,-157,0,0
8548,,,14,1300,-39,0,0,,,
8549,4,7,5.41,1200,-75,0,0,-76,0,0
8550,4,6,9.5,1100,38,0,0,-3,0,0
8551,4,7,2.25,1200,443,0,0,428,0,0
8552,2,6,5.16,1200,-29,0,0,-40,0,0
8553,4,6,17.08,1200,-163,0,0,-112,0,0
8554,7,3,7.08,1200,105,1,0,,,
8555,4,7,0.75,1200,-61,0,0,-17,0,0
8556,4,9,9.41,1200,52,0,0,26,0,0
8557,3,6,7.91,1200,50,0,0,37,0,0
8558,6,4,22.25,1200,31,0,0,77,0,0
8559,5,7,7.83,1200,105,0,0,155,0,0
8560,2,7,5.91,1200,-161,0,0,-5,0,0
8561,5,6,10.83,1200,92,0,0,,,
8562,3,5,3.33,1200,600,0,0,-20,0,0
8563,2,4,8.5,1300,-15,0,0,-45,1,0
8564,3,6,20.41,1200,-124,0,0,-94,0,0
8565,3,4,15,1300,-45,0,0,-48,0,0
8566,2,6,9.75,1200,58,1,0,-26,1,0
8567,2,7,33.5,1200,7,0,0,-4,0,0
8568,,,0.58,1200,-56,0,0,-36,0,0
8569,5,8,5.58,1200,33,0,0,219,0,0
8570,3,7,21.08,1300,-77,0,0,-58,0,0
8571,5,8,29.5,1200,318,0,0,92,0,0
8572,4,9,12.66,1200,-115,0,0,267,0,0
8573,4,3,21.08,1200,-62,0,0,-47,0,0
8574,1,3,5.16,1300,0,0,0,-2,0,0
8575,4,7,6.58,1200,-47,0,0,3,0,0
8576,,,1.91,1200,12,0,0,,,
8577,4,9,3.5,1200,-9,0,0,-15,0,0
8578,,,2,1200,-42,0,0,-66,0,0
8579,,,0.5,1200,-55,0,0,-50,0,0
8580,5,3,4.75,1200,316,0,0,340,1,0
8581,3,6,3.75,1300,321,0,0,-158,0,0
8582,,7,1.33,1300,-32,0,0,-32,0,0
8583,,,8.91,1200,-74,0,0,,,
8584,5,8,13.16,1200,595,0,0,202,0,0
8585,,,4.75,1200,-33,0,0,,,
8586,,,18,1200,747,1,0,,,
8587,4,1,1.08,1100,23,0,0,-24,1,0
8588,4,6,25.83,1200,-129,1,0,22,1,0
8589,3,9,11,1200,50,0,0,44,0,0
8590,3,9,6.25,1200,342,0,0,359,0,0
8591,,,21.08,1200,-136,0,0,-137,0,0
8592,2,4,7.5,1200,-65,0,0,61,0,0
8593,,,3.75,1200,-60,0,0,,,
8594,7,9,4.16,1200,-165,0,0,,,
8595,7,5,6.5,1200,-74,0,0,-80,0,0
8596,6,6,6.83,1300,82,0,0,113,0,0
8597,2,6,1.5,1200,-26,0,0,-6,1,1
8598,,,3.25,1200,-75,0,0,,,
8599,3,4,9.58,1200,9,0,0,23,0,0
8600,,,4.16,1200,345,0,0,342,0,0
8601,2,6,5.75,1200,22,0,0,-15,0,0
8602,5,9,9.25,1200,806,0,0,434,0,0
8603,3,1,3.83,1200,155,0,0,53,0,0
8604,4,6,6.41,1200,21,0,0,-38,0,0
8605,7,6,31.83,1200,12,0,0,74,0,0
8606,5,1,31.83,1300,-42,0,0,-38,0,0
8607,6,5,6.25,1200,-31,1,0,-16,1,0
8608,2,6,3,1200,5,0,0,-84,1,0
8609,5,9,7.75,1200,-27,1,0,178,0,0
8610,,,1.33,1200,-29,0,0,174,0,0
8611,4,4,21.58,1300,34,1,0,-4,1,0
8612,2,8,1.83,1200,-4,1,1,,1,0
8613,6,6,6.91,1200,-33,0,0,-55,0,0
8614,4,2,8.66,1200,15,0,0,-57,1,0
8615,6,6,10.75,1200,20,0,0,-55,0,0
8616,7,7,5.33,1200,206,0,0,197,0,0
8617,2,4,9.33,1200,-2,0,0,288,0,0
8618,7,3,6.25,1200,5,0,0,-5,0,0
8619,5,7,22.08,1200,1122,1,0,151,1,0
8620,,,28.25,1200,1189,1,0,,,
8621,2,1,6.83,1300,-41,0,0,-44,0,0
8622,5,4,12.91,1200,265,0,0,65,0,0
8623,4,4,3,1200,-27,0,0,,,
8624,2,1,3.91,1100,-8,0,0,10,0,0
8625,7,3,5.16,1200,173,0,0,,,
8626,,,0.16,1200,33,1,0,,,
8627,5,8,16.33,1200,44,0,0,47,0,0
8628,6,1,24.25,1100,119,0,0,179,0,0
8629,4,6,2.5,1300,-3,0,0,-3,0,0
8630,7,4,20.33,1200,640,0,0,827,0,0
8631,,,2.33,1200,2,0,0,,,
8632,5,5,13.25,1200,-57,0,0,-25,1,0
8633,,,7.08,1200,369,0,0,333,0,0
8634,,,1.75,1300,-2,0,0,,,
8635,5,6,6.5,1200,108,0,0,,,
8636,2,4,3.66,1300,392,0,0,351,0,0
8637,4,8,1.58,1200,0,0,0,14,0,0
8638,,,8.33,1300,216,0,0,,,
8639,,,13.08,1200,-90,0,0,-75,0,0
8640,5,1,2.66,1200,4,0,0,1,0,0
8641,6,1,28.41,1200,230,0,0,313,0,0
8642,4,3,14.33,1100,11,0,0,-35,0,0
8643,4,6,20.41,1200,197,0,0,89,0,0
8644,,,1.58,1200,244,0,0,,,
8645,4,6,27.5,1200,-54,0,0,-72,0,0
8646,,,3.66,1200,-65,0,0,-33,1,1
8647,,,1.5,1200,11,0,0,,,
8648,,,4.08,1200,-136,0,0,,,
8649,3,,4.83,1200,5,0,0,-40,0,0
8650,4,7,17.83,1200,-150,0,0,-126,0,0
8651,3,7,22.5,1200,-19,0,0,-25,1,0
8652,4,4,28.58,1200,-61,0,0,15,1,0
8653,7,9,11.08,1200,-7,0,0,-7,0,0
8654,3,6,5.58,1200,-12,0,0,-51,0,0
8655,,,1.66,1200,38,0,0,,,
8656,5,6,30.66,1200,591,0,0,586,1,0
8657,3,7,2.66,1200,89,0,0,52,0,0
8658,4,7,7.08,1200,223,0,0,337,0,0
8659,,,0.16,1200,455,0,0,,,
8660,4,3,3.75,1100,128,0,0,1247,0,0
8661,,,0.41,1200,-26,0,0,-6,0,0
8662,7,1,11.25,1200,103,0,0,63,0,0
8663,,,22.08,1200,7,0,0,69,0,0
8664,2,5,2.75,1200,-95,0,0,26,0,0
8665,7,3,11.33,1200,-79,0,0,-114,0,0
8666,2,7,3.16,1200,14,0,0,-2,0,0
8667,3,,1.58,1200,-34,0,0,-28,0,0
8668,3,6,4.5,1200,18,0,0,-35,0,0
8669,5,4,14.66,1200,92,0,0,-14,0,0
8670,,,4.41,1200,-33,0,0,,,
8671,5,8,31.75,1200,636,0,0,745,0,0
8672,,,23.66,1200,-38,0,0,,,
8673,3,9,7.33,1200,292,0,0,372,0,0
8674,3,9,11,1200,624,0,0,634,0,0
8675,6,9,31.58,1200,458,0,0,506,0,0
8676,,,1,1200,16,0,0,,,
8677,7,1,4.83,1200,18,0,0,91,0,0
8678,4,3,5,1200,-18,0,0,-20,0,0
8679,6,5,7.91,1200,32,1,0,110,1,0
8680,2,5,3.58,1300,-12,0,0,30,0,0
8681,,,18,1200,4,0,0,,,
8682,6,5,31.33,1200,496,0,0,430,0,0
8683,7,6,6.16,1100,-8,0,0,235,0,0
8684,2,2,5.91,1200,9,0,0,129,0,0
8685,7,1,30.25,1100,153,0,0,194,0,0
8686,5,6,11.41,1300,10,0,0,-3,0,0
8687,,,6.41,1100,-27,0,0,-30,1,0
8688,,,0.33,1200,15,0,0,,,
8689,2,9,14.58,1200,346,0,0,947,0,0
8690,3,4,8.41,1200,-45,1,0,50,1,0
8691,6,4,17,1200,239,0,0,339,0,0
8692,,,3.66,1200,193,0,0,155,0,0
8693,3,3,1.33,1200,-37,0,0,-19,0,0
8694,,,0.75,1200,-48,0,0,,,
8695,,,1.16,1200,-28,0,0,15,0,0
8696,4,8,11.41,1200,134,0,0,141,0,0
8697,7,7,20.08,1200,-22,0,0,-86,0,0
8698,,,7.41,1300,50,0,0,,,
8699,3,8,12.5,1200,54,0,0,58,0,0
8700,7,1,13.83,1200,-23,0,0,-53,0,0
8701,6,5,34.25,1300,202,0,0,120,0,0
8702,5,9,25.91,1200,68,0,0,1003,0,0
8703,7,7,6.33,1200,658,0,0,492,0,0
8704,5,8,31.83,1200,200,0,0,293,0,0
8705,4,5,2,1300,335,0,0,602,0,0
8706,4,4,5.08,1200,164,0,0,158,0,0
8707,6,3,16.16,1100,1059,0,0,376,0,0
8708,5,6,21.16,1300,-4,1,0,10,1,0
8709,3,3,23.58,1200,-11,0,0,-20,0,0
8710,2,7,23.5,1300,24,0,0,44,1,0
8711,,,19.75,1300,-97,0,0,-128,0,0
8712,5,7,8.75,1200,-78,0,0,-66,0,0
8713,7,2,19.5,1200,-68,0,0,-65,0,0
8714,3,6,6.41,1200,-87,1,0,-68,1,0
8715,5,1,33.83,1100,163,0,0,129,0,0
8716,3,3,5.16,1100,-65,1,0,-66,1,0
8717,1,6,6.75,1300,-7,1,0,-10,1,0
8718,2,5,4,1200,113,0,0,117,0,0
8719,7,3,21.08,1200,106,0,0,113,0,0
8720,,,7.58,1200,-18,0,0,,,
8721,2,8,6.08,1200,24,0,0,5,0,0
8722,3,4,11.33,1200,-29,0,0,-36,0,0
8723,7,6,5.08,1200,-1,0,0,-2,0,0
8724,2,6,3.83,1200,189,0,0,195,0,0
8725,7,3,1.25,1200,-23,0,0,106,0,0
8726,,,30.66,1100,480,0,0,632,0,0
8727,,,5.91,1200,-24,0,0,,,
8728,4,6,5.5,1200,29,0,0,38,0,0
8729,6,2,11.58,1100,676,0,0,354,0,0
8730,,,5.33,1200,-28,0,0,33,0,0
8731,5,7,22.08,1300,142,1,0,197,1,0
8732,2,3,17.91,1200,283,0,0,191,0,0
8733,3,6,12.41,1200,107,1,1,195,1,0
8734,7,4,17.25,1100,150,0,0,,,
8735,7,8,10.08,1200,-62,0,0,-66,0,0
8736,7,9,17.08,1200,562,0,0,42,0,0
8737,3,4,12.5,1200,56,0,0,-2,0,0
8738,,,2.91,1200,-30,0,0,-27,0,0
8739,,,10.5,1100,247,0,0,73,1,0
8740,4,5,19.16,1200,341,0,0,163,0,0
8741,2,7,11.5,1200,-43,1,0,136,1,0
8742,2,1,12.58,1100,195,0,0,-18,0,0
8743,5,5,18.91,1300,20,0,0,17,0,0
8744,5,7,30.08,1200,214,0,0,300,0,0
8745,3,6,9.5,1200,146,0,0,158,1,0
8746,,,6.91,1200,-39,1,0,64,1,1
8747,6,6,40.66,1200,170,0,0,323,0,0
8748,2,4,3.66,1200,145,0,0,71,0,0
8749,2,3,1.91,1200,-3,0,0,-3,0,0
8750,3,7,4.83,1200,-48,0,0,-35,0,0
8751,2,3,7.41,1200,-98,0,0,-111,0,0
8752,4,6,6.16,1200,-102,0,0,-131,0,0
8753,4,3,24.5,1300,-119,0,0,-147,1,0
8754,3,6,3.33,1200,114,0,0,,,
8755,6,4,27.33,1200,187,0,0,2,0,0
8756,7,1,32.33,1200,245,0,0,726,0,0
8757,,,4.5,1100,-1,0,0,-5,1,0
8758,2,1,0.58,1200,-29,0,0,,,
8759,7,6,31.83,1100,597,1,1,360,1,1
8760,4,6,5.83,1200,75,0,0,45,0,0
8761,6,5,13.41,1200,100,0,0,-9,0,0
8762,2,3,11.5,1300,-24,0,0,-2,0,0
8763,6,3,10.75,1200,266,0,0,72,0,0
8764,,7,4.91,1200,-35,0,0,,,
8765,,,15.91,1300,-31,0,0,,,
8766,3,9,3.66,1200,592,0,0,457,0,0
8767,4,6,22.08,1200,684,0,0,1114,0,0
8768,,,6.5,1200,0,0,0,-4,0,0
8769,,,0.33,1100,-16,0,0,,,
8770,3,5,21.08,1200,435,0,0,-4,0,0
8771,4,9,8.25,1200,-123,0,0,-141,0,0
8772,4,6,4.83,1200,38,0,0,110,1,0
8773,5,6,16,1200,50,0,0,261,0,0
8774,,,0.5,1200,15,0,0,17,0,0
8775,3,6,7.91,1200,120,0,0,2,0,0
8776,5,3,20.66,1200,-33,0,0,-71,1,0
8777,,,16.08,1200,-12,0,0,,,
8778,4,7,19.25,1200,-7,0,0,-31,0,0
8779,,,1,1200,11,1,0,,,
8780,6,3,16.75,1200,1050,0,0,991,0,0
8781,2,3,0.66,1200,-32,0,0,-7,0,0
8782,3,3,1.91,1300,-46,0,0,-43,0,0
8783,,,35.66,1100,-23,0,0,,,
8784,3,7,7.41,1200,156,0,0,157,0,0
8785,7,3,0.66,1200,-5,0,0,124,0,0
8786,,,11.58,1100,258,0,0,100,0,0
8787,,,23.25,1200,-42,0,0,-52,0,0
8788,3,3,11.91,1200,-39,0,0,-35,0,0
8789,,,6.08,1200,158,0,0,448,1,0
8790,,6,3.91,1200,-33,0,0,340,0,0
8791,1,1,4.66,1100,90,0,0,,,
8792,,,4.08,1300,56,0,0,47,0,0
8793,1,,0.58,1200,-106,0,0,-188,0,0
8794,4,6,12.66,1200,141,0,0,141,0,0
8795,3,1,3.5,1200,184,0,0,115,0,0
8796,4,6,6.5,1300,440,0,0,284,0,0
8797,4,5,6.83,1200,-8,0,0,-42,0,0
8798,5,1,0.91,1300,2,0,0,1,0,0
8799,5,5,2.33,1200,-31,0,0,-30,0,0
8800,7,8,23.66,1200,-68,0,0,-74,0,0
8801,5,6,14.5,1200,238,0,0,315,0,0
8802,3,7,17.08,1200,495,0,0,386,0,0
8803,,,5.58,1200,-30,0,0,-5,0,0
8804,2,7,3.58,1200,369,0,0,768,0,0
8805,3,5,8.75,1200,73,0,0,99,0,0
8806,4,9,13.83,1200,-51,0,0,,,
8807,,,3.83,1200,-29,0,0,,,
8808,3,1,2.08,1300,-3,0,0,-3,0,0
8809,5,7,20.83,1200,3,0,0,54,0,0
8810,5,5,14.91,1200,75,0,0,175,0,0
8811,7,2,0.33,1100,-60,0,0,,,
8812,3,7,1.41,1200,10,0,0,-6,0,0
8813,,,18.58,1200,9,0,0,10,0,0
8814,,,18.91,1200,235,1,0,-286,1,1
8815,,,7.33,1200,69,0,0,,,
8816,2,7,6.41,1100,205,0,0,-26,0,0
8817,,,4.5,1300,-92,0,0,,,
8818,3,1,3.41,1200,-25,0,0,-58,0,0
8819,2,7,6.83,1200,234,1,0,,,
8820,3,9,20.5,1200,315,0,0,407,0,0
8821,,,2.75,1200,4,0,0,-43,0,0
8822,,,0.91,1200,317,1,1,,,
8823,7,4,13.08,1200,-34,0,0,-1,0,0
8824,,,26.33,1100,64,0,0,270,0,0
8825,,,5.16,1300,-97,0,0,,,
8826,3,6,2.83,1200,12,0,0,10,0,0
8827,5,7,11.75,1200,-1,0,0,59,0,0
8828,3,9,4.25,1200,295,1,0,914,1,0
8829,5,1,0.41,1100,15,0,0,,,
8830,5,8,19.5,1200,370,1,0,246,1,0
8831,7,9,7.83,1200,442,0,0,,,
8832,7,1,10.41,1200,-165,0,0,-140,0,0
8833,3,6,14.75,1200,165,1,1,85,1,1
8834,2,6,25.58,1300,82,0,0,66,0,0
8835,,,11.66,1200,-115,1,0,18,1,1
8836,,,1.91,1200,-24,1,0,505,1,0
8837,,,2.58,1100,-123,0,0,,,
8838,3,8,6.16,1200,-46,0,0,-30,0,0
8839,,,0.91,1300,16,0,0,-8,0,0
8840,3,4,12.66,1200,90,0,0,67,0,0
8841,5,6,17,1200,-15,0,0,-22,0,0
8842,,,0.91,1200,22,0,0,73,0,0
8843,,,2.16,1200,178,1,1,,,
8844,4,3,10.66,1300,1705,1,0,-134,1,0
8845,2,4,7.33,1200,-3,0,0,10,0,0
8846,7,9,17.5,1200,667,0,0,350,0,0
8847,4,9,10.58,1200,-163,1,0,-1,1,1
8848,3,1,2.25,1200,-54,0,0,-34,0,0
8849,4,9,13.75,1200,24,1,0,-17,1,0
8850,7,8,5.5,1200,44,0,0,43,0,0
8851,3,4,18.41,1100,1140,0,0,1490,0,0
8852,5,2,14.58,1200,-10,0,0,-22,0,0
8853,7,3,13.25,1200,264,0,0,933,0,0
8854,4,4,3.08,1200,-27,0,0,-54,0,0
8855,5,7,13.75,1200,446,0,0,386,0,0
8856,5,3,6.25,1200,-33,0,0,59,0,0
8857,,,2.33,1200,24,1,1,-5,1,1
8858,3,7,24.83,1200,837,0,0,722,0,0
8859,3,8,3.83,1200,106,0,0,,,
8860,,,5.83,1200,50,0,0,21,0,0
8861,2,6,4.16,1200,-200,1,0,,,
8862,5,9,15.08,1200,170,1,0,295,1,0
8863,6,1,30.08,1200,36,0,0,15,0,0
8864,,,1.25,1200,-6,0,0,,,
8865,3,6,5.25,1200,-72,0,0,93,0,0
8866,3,9,8.33,1200,-111,0,0,-73,0,0
8867,4,1,5.91,1100,-3,0,0,-3,0,0
8868,,,5,1300,28,0,0,,,
8869,,,10.33,1200,29,0,0,,,
8870,,,27.66,1100,157,0,0,258,0,0
8871,4,6,26,1200,252,0,0,274,0,0
8872,3,9,7.58,1200,1026,0,0,413,1,0
8873,5,4,4.58,1200,243,0,0,1029,0,0
8874,3,7,11.91,1200,-94,0,0,-8,0,0
8875,3,7,16.91,1200,648,0,0,646,0,0
8876,,,8.08,1200,-2,0,0,-2,0,0
8877,4,6,18.25,1200,17,0,0,16,1,0
8878,2,5,2.5,1200,-92,0,0,-88,0,0
8879,7,6,13.41,1200,470,0,0,385,0,0
8880,3,9,5.25,1200,227,0,0,190,0,0
8881,6,6,12,1200,274,0,0,285,0,0
8882,,,0.5,1200,44,0,0,19,0,0
8883,3,3,7.83,1100,366,0,0,653,1,0
8884,5,9,7.33,1200,-18,1,0,-47,1,0
8885,2,1,2.66,1200,-27,0,0,-1,0,0
8886,6,5,6.75,1100,-27,0,0,,,
8887,2,9,4.41,1200,11,0,0,107,0,0
8888,5,9,8.25,1200,-12,0,0,40,0,0
8889,5,8,1.33,1200,398,0,0,415,0,0
8890,7,7,22.25,1200,56,1,0,,,
8891,,,4.91,1300,619,0,0,,,
8892,2,7,5.91,1200,391,0,0,343,0,0
8893,4,3,2.25,1200,656,0,0,,,
8894,6,5,27.41,1300,253,0,0,478,0,0
8895,3,6,8.08,1300,13,1,0,35,1,0
8896,2,8,9.58,1200,7,0,0,,,
8897,3,1,8.83,1200,128,0,0,163,0,0
8898,5,4,9.83,1200,-53,0,0,-126,0,0
8899,4,1,19.08,1100,209,0,0,175,0,0
8900,4,6,12.75,1100,-18,0,0,25,0,0
8901,4,7,23.33,1200,212,0,0,129,0,0
8902,4,6,4.83,1300,-20,0,0,37,0,0
8903,4,6,6.75,1200,17,0,0,-1,0,0
8904,4,6,1.58,1300,231,0,0,271,0,0
8905,3,6,17.33,1100,131,0,0,172,0,0
8906,3,6,9.75,1200,-90,0,0,-77,0,0
8907,,,34.33,1100,58,0,0,74,0,0
8908,7,5,5.33,1200,11,0,0,38,0,0
8909,6,6,28.83,1200,267,0,0,300,0,0
8910,5,3,2.33,1100,330,0,0,464,0,0
8911,,,6.58,1300,-110,0,0,,,
8912,,,9.91,1100,2,0,0,,,
8913,,,3.16,1100,-111,1,0,-6,1,0
8914,,,0.5,1200,-15,0,0,-21,0,0
8915,3,9,4.5,1200,634,0,0,670,0,0
8916,3,8,17.5,1300,1561,0,0,2062,0,0
8917,5,8,3.5,1200,-1,1,0,-33,1,0
8918,,,2.91,1100,-72,0,0,,,
8919,6,6,10.91,1200,333,0,0,255,0,0
8920,5,6,6,1200,160,0,0,,,
8921,5,7,14.5,1200,-20,0,0,-12,0,0
8922,3,8,5,1100,1487,0,0,1528,1,0
8923,4,6,4.91,1200,-24,0,0,124,0,0
8924,4,7,3.75,1200,-47,0,0,-48,0,0
8925,,,8.91,1200,-137,0,0,-88,0,0
8926,6,9,30.83,1200,767,0,0,1043,0,0
8927,3,6,10.83,1200,-46,0,0,-43,0,0
8928,6,4,4.91,1200,-56,0,0,66,0,0
8929,4,5,13.08,1200,-66,1,0,871,1,0
8930,3,8,10.16,1200,14,0,0,-50,0,0
8931,,,10.41,1200,3,0,0,3,0,0
8932,,,1.25,1200,-29,0,0,,,
8933,,,11.08,1200,-19,0,0,-193,1,1
8934,7,9,19.33,1200,233,0,0,193,0,0
8935,,,5.5,1300,-25,1,0,,,
8936,,,2.16,1300,-66,0,0,,,
8937,6,7,30.08,1200,-10,0,0,-7,0,0
8938,3,4,5.83,1300,-21,0,0,-29,0,0
8939,3,3,21.83,1200,215,0,0,271,0,0
8940,,6,6.83,1200,424,0,0,407,0,0
8941,3,9,13.75,1200,691,0,0,522,0,0
8942,2,6,0.58,1200,-34,0,0,-37,0,0
8943,,,0.83,1300,-27,0,0,-29,0,0
8944,2,7,7.5,1200,-70,1,1,61,1,0
8945,2,5,1.91,1200,-31,1,0,-1,1,0
8946,4,7,6.5,1200,-62,1,0,-25,1,0
8947,5,6,3.83,1300,65,0,0,146,0,0
8948,4,6,3.5,1200,-34,0,0,,,
8949,,,5,1200,-50,0,0,-50,0,0
8950,,,5.33,1200,-194,1,0,,,
8951,4,7,6.25,1300,182,0,0,135,0,0
8952,5,6,28.66,1200,311,0,0,418,0,0
8953,,,6.83,1200,-36,0,0,,,
8954,4,1,4.25,1100,-169,0,0,,,
8955,4,5,7.5,1200,91,0,0,692,1,0
8956,4,9,21.5,1200,310,0,0,153,0,0
8957,5,7,29.75,1200,32,0,0,,,
8958,4,6,15.75,1100,8,0,0,48,0,0
8959,,,1.75,1200,131,0,0,128,0,0
8960,6,4,33.08,1300,-22,0,0,0,0,0
8961,6,3,10.08,1200,53,0,0,39,0,0
8962,3,6,10.08,1200,303,0,0,96,1,0
8963,,,4.16,1200,62,0,0,66,0,0
8964,7,8,13.5,1200,808,0,0,878,0,0
8965,2,7,5.25,1200,-36,0,0,253,0,0
8966,5,6,23.5,1200,29,0,0,,,
8967,,,14.25,1200,-93,1,0,,,
8968,,,5.83,1200,-5,0,0,,,
8969,2,1,2.41,1200,108,0,0,,,
8970,7,6,4.91,1300,308,0,0,327,0,0
8971,4,5,21.91,1200,-111,1,0,-124,1,0
8972,3,9,5.33,1200,-35,0,0,-5,0,0
8973,4,9,13.33,1200,103,0,0,-25,0,0
8974,4,5,22.66,1200,279,0,0,,,
8975,4,9,1.58,1200,42,1,0,59,1,0
8976,2,3,8.58,1200,-145,0,0,201,0,0
8977,3,6,1.66,1200,-26,0,0,285,0,0
8978,,,1.91,1200,18,0,0,-5,0,0
8979,6,9,4.33,1200,115,0,0,211,0,0
8980,5,6,5.5,1200,-51,0,0,-56,0,0
8981,4,5,4.66,1200,-104,0,0,,,
8982,4,9,3.5,1300,26,0,0,80,0,0
8983,1,3,3.33,1100,-57,0,0,-26,1,0
8984,5,4,12.5,1300,224,0,0,196,0,0
8985,2,1,4.25,1100,-66,0,0,-76,0,0
8986,3,8,5.58,1200,-50,0,0,-20,0,0
8987,,,1.5,1200,2,1,1,,,
8988,,,30.83,1100,855,0,0,814,0,0
8989,,,7.33,1100,54,0,0,,,
8990,,,3.83,1200,76,0,0,15,1,0
8991,3,8,7.08,1200,-31,0,0,-16,0,0
8992,7,8,21.91,1200,1326,0,0,1381,0,0
8993,,,5.25,1200,-39,0,0,-17,0,0
8994,5,4,25.41,1200,208,0,0,526,0,0
8995,3,7,5.83,1200,-65,0,0,-170,0,0
8996,,,1.5,1200,83,0,0,-40,0,0
8997,3,3,1.25,1200,-28,0,0,-1,0,0
8998,3,3,6.25,1200,-18,0,0,-12,0,0
8999,4,7,15.66,1200,12,0,0,43,0,0
9000,4,6,7.83,1200,-52,0,0,-246,0,0
9001,3,8,2.41,1200,762,0,0,701,0,0
9002,,,15.5,1200,387,0,0,550,0,0
9003,,,4.5,1200,-30,0,0,-30,0,0
9004,,,0.33,1200,-11,0,0,-44,0,0
9005,5,1,7.66,1300,-51,0,0,-19,0,0
9006,6,6,33.5,1200,1652,0,0,957,0,0
9007,4,5,33.66,1200,535,1,0,485,0,0
9008,6,2,7.66,1100,-70,0,0,-82,0,0
9009,,,13.25,1200,-25,0,0,13,0,0
9010,4,6,11,1200,-97,0,0,-104,0,0
9011,3,9,7.83,1200,919,0,0,503,0,0
9012,6,,19.66,1300,153,0,0,194,0,0
9013,2,1,8.41,1200,-43,0,0,189,0,0
9014,4,9,5.08,1200,-41,1,0,-47,1,0
9015,4,7,2.91,1200,-47,0,0,-32,0,0
9016,7,6,3.41,1200,42,0,0,58,0,0
9017,6,8,27.83,1200,679,0,0,615,0,0
9018,5,6,27.41,1200,69,0,0,91,0,0
9019,,,2.16,1200,-19,0,0,,,
9020,4,1,9.58,1200,-74,0,0,-29,0,0
9021,1,6,2.08,1200,-7,0,0,-29,0,0
9022,3,2,6.33,1300,-43,0,0,-70,0,0
9023,,,1.83,1200,549,0,0,-68,0,0
9024,5,7,15.08,1200,200,0,0,177,0,0
9025,,,3.66,1200,-21,0,0,,,
9026,4,7,10.75,1200,226,0,0,64,0,0
9027,3,5,13.16,1200,-120,1,0,-136,1,0
9028,4,6,12.08,1200,-123,1,0,-23,1,0
9029,3,7,14.25,1200,212,0,0,154,0,0
9030,,,19.5,1200,-90,0,0,29,0,0
9031,3,3,11.83,1200,286,0,0,,,
9032,4,7,23.33,1200,-11,0,0,-31,0,0
9033,3,9,13.83,1200,1209,0,0,1344,0,0
9034,7,1,27.58,1200,960,0,0,1203,0,0
9035,2,6,15.16,1100,-150,0,0,-159,0,0
9036,3,9,10.66,1200,-41,0,0,,,
9037,2,1,3,1200,227,0,0,,,
9038,4,9,18.08,1200,475,0,0,,,
9039,5,4,9.33,1300,381,0,0,350,0,0
9040,3,9,6.91,1200,98,0,0,73,0,0
9041,2,7,2.16,1200,-93,0,0,-93,0,0
9042,4,8,9.08,1200,-71,0,0,-69,0,0
9043,3,7,5.66,1200,-15,0,0,-30,0,0
